WinCenter,pi_AA,theta_w_AA,tajd_AA,nSites_AA,pi_BB,theta_w_BB,tajd_BB,nSites_BB,in_inv,in_ctl,z_pi_AA,z_tajd_AA,z_pi_BB,z_tajd_BB,r,z_r
69945000,0.008775127009351506,0.02767960680887476,-2.083476,32722,0.010347379043557722,0.021841465336582395,-1.707281,32830,True,False,-1.3550633096675424,0.08075374827733707,-0.9230512386740711,1.6978424985909117,0.848053113006902,0.31367691424346794
69955000,0.007811757820927724,0.027208608509423186,-2.174638,31518,0.008995288844621514,0.0209698204957946,-1.852412,31626,True,False,-1.605366455952041,-0.46062536633206,-1.2860874856030364,0.9444254089701813,0.8684276798513869,0.4179275428375557
69965000,0.0072388505465644515,0.02695943256672345,-2.231099,28176,0.008362374314911072,0.02071298069375199,-1.933979,28281,True,False,-1.754219559233275,-0.7959274240969325,-1.4560250501779948,0.5209874684261617,0.8656453626641362,0.40369124923028626
69975000,0.0064217469157288164,0.026574574505936498,-2.312764,25857,0.008455838197920678,0.02093414528301887,-1.933132,25970,True,False,-1.9665199027529578,-1.2809071897292859,-1.4309299956188304,0.5253844909431197,0.7594453400619643,-0.13970283602751216
69985000,0.0058774565888600715,0.026282732452348606,-2.367528,24291,0.008628202708822197,0.02078753884154625,-1.896793,24291,True,False,-2.1079377339899836,-1.606131360244074,-1.3846501208067312,0.7140307734032959,0.6811912964041129,-0.5401056177714809
69995000,0.0042861559047476855,0.025322958308450286,-2.533498,26792,0.007669787436548224,0.020348238914601375,-2.020701,26792,True,False,-2.5213904089397574,-2.591768924708673,-1.6419846416245703,0.07078842862013128,0.5588363354534717,-1.166159741428208
70005000,0.0038929921384808445,0.02486765870672474,-2.572242,27094,0.00782788917183348,0.020246983207853557,-1.989282,27096,True,False,-2.623542448764352,-2.82185593921501,-1.5995343223662286,0.23389356493693225,0.49732335921268694,-1.4809034357968978
70015000,0.003818221152829191,0.024223260955402785,-2.569014,28365,0.007799691578242324,0.019861798568759473,-1.969643,28367,True,False,-2.642969490011149,-2.802685980438775,-1.607105376840121,0.3358453066258995,0.4895348892359196,-1.5207547316335972
70025000,0.003873021263126536,0.024215672786177107,-2.561793,26854,0.007471408236214023,0.019531661391815912,-2.002422,26857,True,False,-2.6287312932855453,-2.759802996447699,-1.6952494610979754,0.16568001609060365,0.5183790178073722,-1.3731678622893504
70035000,0.003950050992204111,0.02403810418143161,-2.548548,28220,0.006803960528646848,0.019350680367076496,-2.102799,28223,True,False,-2.608717384000045,-2.681145591245952,-1.874459184655746,-0.3554060868430223,0.5805517206593327,-1.055048542100476
70045000,0.0044890497900861755,0.02436752622081461,-2.487791,27154,0.006856723238943919,0.019580487204035792,-2.107362,27157,True,False,-2.4686744009208565,-2.3203310976376166,-1.8602923958282553,-0.3790939425040421,0.6546931578906172,-0.6756887502959834
70055000,0.00502967791433089,0.02469499949690959,-2.428588,27828,0.006633478943586059,0.019936029392741646,-2.164063,27830,True,False,-2.3282080853126685,-1.9687452644810348,-1.9202334938398997,-0.6734452692266926,0.7582262576101352,-0.14594052014032108
70065000,0.006077543071712561,0.025698283021646298,-2.328525,27164,0.007123665979305519,0.020651879073535367,-2.124521,27157,True,False,-2.055951146927842,-1.3745062356624453,-1.7886182644115385,-0.4681712853239914,0.8531482370689503,0.3397471561429748
70075000,0.006387712931618145,0.025700244617467838,-2.291984,29540,0.007441279527292429,0.020384955031829882,-2.059536,29532,True,False,-1.9753626324207354,-1.157502064769506,-1.7033390200788159,-0.13081531334692756,0.8584159361558572,0.366700413370291
70085000,0.006633840623372759,0.025498445138733915,-2.256288,26886,0.0075169959074335895,0.02045354669246224,-2.051246,26878,True,False,-1.911413591519065,-0.9455160522303238,-1.683009170414111,-0.08777952035331518,0.8825122036866517,0.48999388292135587
70095000,0.007583436683653804,0.025779215493983126,-2.152242,23351,0.007939399691556355,0.02061945551128818,-1.993995,23343,True,False,-1.6646889874484265,-0.3276233846862877,-1.5695937454689617,0.2094270157959322,0.9551649971368589,0.8617367250692228
70105000,0.00741899118585926,0.025834942588975177,-2.173268,20989,0.00767284956890392,0.020255905444672033,-2.013824,20993,True,False,-1.7074153129162786,-0.45248941728514697,-1.6411624590224876,0.10648892903232175,0.9669147191320572,0.9218565751330178
70115000,0.006244902013773865,0.025340809999128237,-2.29768,22942,0.00688385789588325,0.019350294837725986,-2.088699,22955,True,False,-2.0124678486657,-1.1913286091280693,-1.853006739867795,-0.2822088997248166,0.9071805531471677,0.6162145263964606
70125000,0.005768911280283443,0.025263078760892465,-2.352488,20886,0.006582373367146754,0.01939263247045313,-2.141257,20899,True,False,-2.1361400395833408,-1.5168140801961887,-1.9339553421916322,-0.5550527125303942,0.8764181182849067,0.45881225149394
70135000,0.005323345668338233,0.025356183079716408,-2.408982,23132,0.007174862950961331,0.019454625837113847,-2.046438,23145,True,False,-2.251907157616811,-1.8523121133760583,-1.7748718764422462,-0.06281979867499526,0.7419438816772074,-0.22925261894316967
70145000,0.0046368826906277305,0.025227315903323763,-2.488793,24039,0.0068561992349908535,0.019159700108099118,-2.082038,24052,True,False,-2.430264370192702,-2.3262816238748476,-1.8604330909007043,-0.2476297179237963,0.6763051264559579,-0.5651067033111515
70155000,0.0050360570372216685,0.025733604810568297,-2.452589,24072,0.00737768602525756,0.019896905284147556,-2.040179,24072,True,False,-2.3265506578702255,-2.1112787776744737,-1.7204138767163184,-0.030327515400325026,0.6826065815190144,-0.5328640226988339
70165000,0.005139348057809574,0.02625490454698228,-2.45202,20827,0.007811430799500912,0.020614988674536903,-2.013458,20838,True,False,-2.2997135244568234,-2.107899686427981,-1.6039533956846186,0.10838894112347564,0.6579265936962454,-0.6591442162291592
70175000,0.0050601056087797415,0.02655525633067962,-2.468135,22233,0.008575010385289754,0.020954218046126873,-1.915483,22243,True,False,-2.320302343935168,-2.2036010140856725,-1.3989322607969794,0.6170055657976738,0.5900990647731744,-1.0061976078514625
70185000,0.006141457412304776,0.027709250087320995,-2.373136,20041,0.009210402977592862,0.02174708205925109,-1.868893,19949,True,False,-2.0393448855535237,-1.639435303495972,-1.2283293363636298,0.8588677606797456,0.6667957338289932,-0.613763451033737
70195000,0.006373402694320605,0.028436434434968016,-2.365731,20636,0.010472532249428028,0.022775600934624933,-1.751473,20543,True,False,-1.979080726649504,-1.5954596081000532,-0.8894476002585043,1.4684290168088021,0.6085827708641047,-0.9116219541241566
70205000,0.006049644697190629,0.028348592641197632,-2.398416,20574,0.010643037693471998,0.022609639226600264,-1.716048,20481,True,False,-2.063199718921813,-1.7895643486828436,-0.8436668849368634,1.652330460330961,0.5684133488413023,-1.1171569982849547
70215000,0.004979524032870765,0.02634899391425692,-2.473352,25798,0.009246438701642407,0.020838282439480032,-1.804023,25694,True,False,-2.3412390961428873,-2.234582945602283,-1.21865374369636,1.195626734322157,0.538534260978367,-1.270039448022636
70225000,0.0044591320120456615,0.0254290111002171,-2.5151,28558,0.007806861376740262,0.019970473140205315,-1.975432,28444,True,False,-2.476447655518748,-2.4825096615224362,-1.6051802857922186,0.3057929295885026,0.5711811439781914,-1.1029950097115166
70235000,0.00386184089869829,0.024371748742493062,-2.566905,32803,0.007478298984477448,0.01938366268183343,-1.992316,32791,True,False,-2.6316361821138625,-2.7901613698256775,-1.693399295043925,0.2181431914818518,0.5164063253841862,-1.3832615455911674
70245000,0.003762187510610605,0.023720778507158622,-2.566574,35342,0.006650422603379468,0.018612318870114067,-2.084822,35331,True,False,-2.6575281837223725,-2.7881956770267506,-1.9156841208280397,-0.2620822689122426,0.565706532498975,-1.1310069764135824
70255000,0.004043961336576623,0.023557369094866214,-2.526946,39055,0.006278855675647987,0.018479249436533143,-2.141927,39044,True,False,-2.5843175433703482,-2.5528588968580266,-2.015449848760017,-0.5585308767409753,0.6440602468791864,-0.7300942090813176
70265000,0.004392437765618359,0.02386107463875903,-2.489007,37648,0.00629667053081147,0.018700186248242566,-2.151805,37697,True,False,-2.493776193653895,-2.32755249474787,-2.0106665597729196,-0.6098104380426519,0.6975810063627854,-0.45624432252490776
70275000,0.004477073655332945,0.02379297833014659,-2.476446,36087,0.006225232060857538,0.01865495244813278,-2.161471,36150,True,False,-2.4717860472606827,-2.2529571254206444,-2.029847790462136,-0.6599894458926228,0.7191818090579293,-0.34571940799328094
70285000,0.004481168838308868,0.023836980317774478,-2.477004,36378,0.005487825745725968,0.018393573694465027,-2.276126,36441,True,False,-2.4707220344234435,-2.256270891528803,-2.227841401626322,-1.2551967855406985,0.8165654388350241,0.1525638044316317
70295000,0.0045631800898721046,0.02372263724108591,-2.463758,37609,0.005728624575281375,0.018549535596729665,-2.242259,37672,True,False,-2.449413823050611,-2.177607547678118,-2.1631869108124238,-1.0793833716306067,0.7965577129215127,0.05019019231303183
70305000,0.004167912862951721,0.023419538714850238,-2.507446,34922,0.005882454579236222,0.018343653470157786,-2.203589,34984,True,False,-2.552112385253121,-2.4370552425406196,-2.1218835515063854,-0.8786361924915289,0.708532944336458,-0.40020649719131657
70315000,0.004232675317487162,0.023527675255988437,-2.501376,32521,0.006982118869722965,0.019046653076284475,-2.05461,32523,True,False,-2.53528576641777,-2.4010076434787417,-1.8266236663195792,-0.10524301946435335,0.6062164504018399,-0.9237297156058655
70325000,0.004719120554447272,0.023795097475407583,-2.444919,29074,0.007437621986035153,0.019412043476765384,-2.000632,29073,True,False,-2.4088972802908266,-2.0657293403096273,-1.7043210699835292,0.17497242495171011,0.6344931973294519,-0.779045970213878
70335000,0.005700049471120643,0.025230119588528225,-2.360757,27511,0.00876691861141403,0.0209398812431843,-1.885464,27510,True,False,-2.154031755136848,-1.5659207682757068,-1.347404898035407,0.7728428963013204,0.650177071759227,-0.6987962264733192
70345000,0.007026335146987169,0.02628449752314439,-2.234322,24628,0.009759330721130421,0.02175855899788858,-1.788443,24628,True,False,-1.8094354347120554,-0.815067689628472,-1.0809422256473105,1.2765070304428405,0.7199607583513995,-0.3417337549923106
70355000,0.007592289739455148,0.027138429941441056,-2.196344,23566,0.010221477150252472,0.022715130945814063,-1.783715,23567,True,False,-1.6623887813094549,-0.5895296802096801,-0.9568558996817098,1.3010514489318392,0.742778135474051,-0.2249839891660661
70365000,0.007810874129451111,0.027533407239819004,-2.184608,25415,0.009577522190745986,0.022751854028958136,-1.878063,25416,True,False,-1.605596057188617,-0.5198336962574206,-1.1297578198897402,0.8112636326035785,0.8155422638433717,0.14732852081281037
70375000,0.007570125828078858,0.02765841184452071,-2.21504,25058,0.00957192282213975,0.022887559998403768,-1.886931,25059,True,False,-1.6681474217332088,-0.7005586607798461,-1.131261250478601,0.7652272740671077,0.7908678296662862,0.021076743643820207
70385000,0.006852160780471179,0.026946811698547266,-2.274003,23473,0.009230162139146725,0.02235371910925658,-1.903884,23486,True,False,-1.8546895205442917,-1.0507192181909812,-1.223024001069711,0.6772193369596651,0.7423662420197336,-0.22709152606999836
70395000,0.00560587242651434,0.026782115791979054,-2.41133,25209,0.008301506760239483,0.022154891043178304,-2.027982,25221,True,False,-2.1785008899773572,-1.8662560610856618,-1.4723679898909687,0.03299064710185621,0.6752837272100976,-0.5703329009642952
70405000,0.005337648880028145,0.026292401235291817,-2.430541,25581,0.007498328058453483,0.02145273957722815,-2.10958,25593,True,False,-2.248190888785527,-1.9803434458595925,-1.688021488258961,-0.3906082234280245,0.711845205813658,-0.38325863549188866
70415000,0.00533484912575399,0.02620204936244942,-2.42879,26194,0.006581189727543311,0.020491280775394947,-2.201477,26206,True,False,-2.2489183225794096,-1.9699448715667833,-1.9342731494501189,-0.8676721882933983,0.8106207762749659,0.12214672546273275
70425000,0.005349372143941802,0.026400615955079986,-2.432015,28317,0.006356505030181086,0.020150167037311588,-2.220198,28329,True,False,-2.2451449434952147,-1.9890970143962003,-1.994600995430312,-0.9648583258848813,0.8415587053801808,0.28044695246809975
70435000,0.005601780430276607,0.026527486384104064,-2.405931,27982,0.006390138660567508,0.01997367675648631,-2.205632,27982,True,False,-2.1795640748344156,-1.834193295462088,-1.9855703649622491,-0.889241997688869,0.8766289321457561,0.4598909236285502
70445000,0.005721739547871323,0.026412185365107293,-2.389074,26143,0.006489752823182636,0.01992241469203384,-2.186519,26123,True,False,-2.1483962267028005,-1.7340854902913965,-1.9588239601992974,-0.7900208744697017,0.8816575459441501,0.4856208521929646
70455000,0.006310956540540541,0.026974415243243243,-2.336437,27750,0.007257556621465666,0.020569530222158107,-2.09898,27728,True,False,-1.9953055228671301,-1.4214928260706157,-1.7526686241678833,-0.33558055084270816,0.8695704173873935,0.4237745926107386
70465000,0.006512956950112128,0.027053588875408992,-2.315709,27201,0.009187323669009161,0.021547864969277748,-1.86054,27179,True,False,-1.9428216582448332,-1.2983965108556834,-1.2345261312050793,0.9022306049349483,0.70890687916893,-0.3982931833213342
70475000,0.006777019424585876,0.026745298657367043,-2.277233,28675,0.009212339405995883,0.021294003036331274,-1.840342,28653,True,False,-1.8742127916019302,-1.069901054265094,-1.227809405296581,1.007084277659312,0.7356458686460281,-0.2614776876970568
70485000,0.0067315007024938535,0.026394609343168247,-2.272176,28470,0.009015505624296961,0.02121915916760405,-1.865455,28448,True,False,-1.886039492612707,-1.0398693065787812,-1.2806592798338217,0.8767154152409071,0.7466581446471876,-0.20513113053413867
70495000,0.006925024384753902,0.026530405274609845,-2.253759,26656,0.009296907893749531,0.021284711638028066,-1.826665,26654,True,False,-1.8357580562409395,-0.9304972090626972,-1.2051027645512387,1.0780855491639714,0.744873937001109,-0.2142603930144557
70505000,0.006494296550056424,0.026285977309366437,-2.296112,24812,0.009727433969865442,0.021363046853597616,-1.766328,24822,True,False,-1.9476700143070738,-1.1820168075911606,-1.0895065040346366,1.3913124058413602,0.6676268962786143,-0.6095106387654723
70515000,0.005772148390002252,0.025466180589957216,-2.357891,22205,0.007955416205266711,0.02062097438667567,-1.991404,22215,True,False,-2.135298971841895,-1.548900600415518,-1.5652933111999543,0.22287764784013586,0.725562087648026,-0.3130734107212934
70525000,0.005560967453703703,0.025732039814814815,-2.389995,21600,0.008567757380842202,0.021642288431281815,-1.958766,21610,True,False,-2.1901681262906885,-1.7395549859645414,-1.4008796926441076,0.3923109665042488,0.649057531220272,-0.70452458407785
70535000,0.005419751979017644,0.02626299337148307,-2.419678,20970,0.008554071877979028,0.021819051096282172,-1.971126,20980,True,False,-2.2268588135606557,-1.9158319024313912,-1.4045542504514872,0.3281466237538221,0.633587378774529,-0.7836807756781453
70545000,0.005513984773826963,0.026182741776534825,-2.407008,22527,0.00836733598083152,0.021692095265563295,-1.991814,22537,True,False,-2.202375193669775,-1.8405892203697725,-1.4546928427737165,0.22074921899485458,0.6589892872066792,-0.6537067280454256
70555000,0.0055329626017676,0.025669539074404633,-2.391914,22969,0.007875984718533676,0.020769994296660717,-2.012915,22969,True,False,-2.1974443633087177,-1.750951253279162,-1.5866206670629264,0.11120781152100633,0.7025105811527917,-0.43102114725535173
70565000,0.006473540573176622,0.026501725366285624,-2.304661,24844,0.008650855619062953,0.02140769755272903,-1.932504,24844,True,False,-1.9530628443660494,-1.2327863173736984,-1.3785678139293551,0.5286446209793068,0.7483121737590421,-0.1966679530864949
70575000,0.006279733570680629,0.025819988104712043,-2.307692,23875,0.008189555895287958,0.020600708942408376,-1.953553,23875,True,False,-2.0034178931673146,-1.2507863623088806,-1.5024267994914149,0.41937316057851826,0.7667978155315861,-0.10208239504924595
70585000,0.006098335423434313,0.025260251794213193,-2.313391,26474,0.008262595825929147,0.020076098567053578,-1.908295,26449,True,False,-2.0505488659361455,-1.2846307226142617,-1.4828155765738968,0.6543205573583589,0.7380653189276073,-0.2490980766539367
70595000,0.0058396776961702765,0.024954995803042796,-2.335983,26686,0.008302378868009452,0.01980576313716665,-1.883548,26661,True,False,-2.1177534679962497,-1.4187966794521492,-1.47213382893634,0.7827894076856101,0.7033740315888977,-0.42660312691602625
70605000,0.005829609217674129,0.02495334891526245,-2.337381,28901,0.008714402736404572,0.020482801420159336,-1.863543,28870,True,False,-2.1203694659710313,-1.4270989106693663,-1.361505411582968,0.8866411614657312,0.6689625662262352,-0.602676410941316
70615000,0.005550164621604369,0.024505342825732322,-2.35902,28198,0.00859535451528631,0.020048840994139658,-1.852832,28326,True,False,-2.192974924448382,-1.5556053350680494,-1.3934698614638614,0.9422450672262344,0.6457167777936027,-0.7216182306503854
70625000,0.005521140375285389,0.024934209688926942,-2.374482,28032,0.009757030113636364,0.020552199467329547,-1.70361,28160,True,False,-2.2005160211115036,-1.647428724968342,-1.0815599388079828,1.7168997236909778,0.5658627995386708,-1.1302074042194261
70635000,0.005794191431549169,0.025523301682423883,-2.357389,26866,0.010024228424327727,0.021132786169345878,-1.704871,26998,True,False,-2.1295717358879402,-1.545919398647962,-1.0098171867523351,1.710353507169272,0.5780186949338952,-1.0680092850766305
70645000,0.006332220562077552,0.025927550017787265,-2.305057,28110,0.009756428900219532,0.021369474329013528,-1.762688,28242,True,False,-1.9897806923480186,-1.2351380223536843,-1.0817213646230814,1.4102087009555628,0.6490305650600364,-0.704662561939013
70655000,0.006359484889863092,0.026117669373674945,-2.307288,27829,0.008667393964315085,0.020888374441305823,-1.897605,27967,True,False,-1.9826968587481313,-1.2483871481373812,-1.3741272678803758,0.7098154460316657,0.7337251446104806,-0.27130546413961737
70665000,0.006094099858906525,0.026353262574955908,-2.344711,28350,0.007888461046983656,0.0206942876204596,-2.007075,28329,True,False,-2.05164935279034,-1.4706292073948322,-1.58327077261099,0.14152494434159682,0.772533428587665,-0.07273496052302235
70675000,0.00622883883688235,0.026756240647395672,-2.340081,29163,0.006937623537886324,0.0208015641957946,-2.161805,29153,True,False,-2.016641392685567,-1.443133262805622,-1.8385706638560912,-0.6617233367080472,0.897834655176473,0.5683943324429941
70685000,0.005795263024902749,0.026636142633906307,-2.386593,30077,0.007472523098909864,0.020928360143578836,-2.085557,30088,True,False,-2.1292933138757335,-1.7193517022728593,-1.6949501204406305,-0.2658978669641499,0.7755430057818351,-0.05733584471901758
70695000,0.005117690596386172,0.026553199004282282,-2.46223,28723,0.0075916164555199775,0.020885390470555477,-2.06455,28732,True,False,-2.3053405787574524,-2.168533292098785,-1.6629735516792232,-0.15684444073775655,0.6741239664004657,-0.5762670537905006
70705000,0.004727839508786788,0.02656294883195709,-2.507176,28338,0.007777367199350901,0.020779597241330654,-2.029504,28347,True,False,-2.4066319164721413,-2.435451807326994,-1.6130994730432728,0.02508950392498311,0.6078971697750588,-0.915129971989929
70715000,0.004545079474989664,0.026302405401681134,-2.523029,29028,0.007887176430071977,0.020512769914247338,-1.996379,29037,True,False,-2.454116735401557,-2.529597208962577,-1.5836156922788676,0.19705098075410254,0.5762619253273362,-1.0769981552291434
70725000,0.004212830502313285,0.02555947151354924,-2.547392,30260,0.007524166964108666,0.01987276944940181,-2.015489,30258,True,False,-2.5404418579091153,-2.674280513072059,-1.6810837415456208,0.0978454314045335,0.5599065680505335,-1.160683677969427
70735000,0.0041731024860117575,0.025228103512996668,-2.545366,28238,0.006562497450063748,0.019394606424422724,-2.145767,28236,True,False,-2.550764014352778,-2.6622488103209285,-1.939292026347588,-0.5784654298284881,0.6359015782887992,-0.7718397016618842
70745000,0.004093769685779738,0.024911876124046908,-2.548738,29247,0.006181562519232742,0.019130774028105445,-2.195278,29247,True,False,-2.571376308933346,-2.682273934544431,-2.041573063309352,-0.8354913824107202,0.6622548381647458,-0.6369978702482043
70755000,0.0049268737615736575,0.02543783027704723,-2.459128,27757,0.006580058261150847,0.019399279588829386,-2.143051,27823,True,False,-2.3549187204413977,-2.1501116030889103,-1.9345769482003572,-0.5643658865509652,0.7487583796426677,-0.1943848496367185
70765000,0.005189341245748143,0.02484046091949819,-2.412589,27341,0.006316841244937425,0.01920622837231364,-2.17636,27407,True,False,-2.286724265111411,-1.8737328201003092,-2.0052507226047154,-0.7372825607155264,0.8215088909994523,0.17785798611903036
70775000,0.0056282609584920795,0.02490710378985362,-2.360291,24935,0.006334730290788368,0.019209633894644217,-2.173219,25001,True,False,-2.17268388849749,-1.5631533578699688,-2.00044751341647,-0.7209767192447271,0.8884768096088322,0.5205130061719025
70785000,0.005701739851001952,0.024824987211664876,-2.348996,25101,0.006198569555370128,0.019025339015377278,-2.186056,25167,True,False,-2.153592559646903,-1.4960763180999639,-2.0370066737477983,-0.7876173072614945,0.9198476842229273,0.6810284872139437
70795000,0.005836052965837865,0.024899208791664938,-2.334519,24091,0.006179193939644824,0.018726960591133004,-2.172371,24157,True,False,-2.118695247552351,-1.4101024974049328,-2.04220902697866,-0.7165745054379018,0.9444683275588074,0.8070050325681392
70805000,0.004997604533050333,0.024445348127653123,-2.42606,26384,0.005840218731049121,0.01828590770921771,-2.206908,26384,True,False,-2.3365414100058124,-1.9537323599623484,-2.133223877635345,-0.8958660835585724,0.8557221506929035,0.35291711039486806
70815000,0.0050943274762258834,0.02537703099440379,-2.437342,25553,0.0068839748757484436,0.019044827808867845,-2.070498,25553,True,False,-2.311410798309222,-2.0207321972961414,-1.8529753307715233,-0.18772223286393327,0.7400270291765141,-0.23906058588768
70825000,0.0052470560085996,0.025273976091630217,-2.416564,26978,0.007591866390010745,0.019612917484901255,-1.98767,26989,True,False,-2.2717287816535903,-1.897338949634242,-1.6629064442631811,0.24226192420179352,0.6911417745053563,-0.48919196621833777
70835000,0.005382233665111838,0.025547593859036984,-2.407264,27227,0.008467239224612674,0.020313388354504736,-1.891328,27238,True,False,-2.2366068438347795,-1.8421095144982484,-1.4278688197115903,0.742401172523934,0.6356539035139926,-0.7731069801840519
70845000,0.005502137630784355,0.025719331683168315,-2.397476,28482,0.009570199241919068,0.021275475836170288,-1.784547,28493,True,False,-2.205453325307864,-1.7839820186798512,-1.1317240318042034,1.2967322957628775,0.5749240419869291,-1.0838437083291224
70855000,0.005536884471860483,0.025454824613510015,-2.386283,26262,0.010143026378896882,0.021674190438125688,-1.725518,26271,True,False,-2.1964253807261693,-1.7175107211016607,-0.9779199334451549,1.6031689452948323,0.5458809101966127,-1.2324488182483548
70865000,0.005037574273314125,0.025238495897005726,-2.441029,27419,0.009237832616304505,0.02151084916873268,-1.850563,27428,True,False,-2.3261564487008215,-2.042627995935539,-1.2209644777910826,0.9540241039334126,0.5453199340744661,-1.23531916704185
70875000,0.004536194945848376,0.025723404472328345,-2.512113,28531,0.008567707350415368,0.021508509516632197,-1.951566,28529,True,False,-2.456425118962131,-2.4647709171405854,-1.4008931258147677,0.429688253543333,0.5294526015327143,-1.3165076116460996
70885000,0.004708069568354762,0.02530153693256363,-2.482558,30488,0.007852201494249107,0.020784458400235933,-2.018301,30517,True,False,-2.4117685539642433,-2.289254147737976,-1.5930064632849041,0.08324752429982449,0.5995859341871088,-0.9576561047441021
70895000,0.004401929431784058,0.02471003573454339,-2.506653,29971,0.006392469048968299,0.019709541651388378,-2.191511,29999,True,False,-2.4913100633963516,-2.432345893931713,-1.9849446556274908,-0.8159357934834669,0.6886117708296922,-0.5021372462601922
70905000,0.004727356894817123,0.025046376951286795,-2.474429,30813,0.006195084784229809,0.019868220114774827,-2.232239,30843,True,False,-2.406757309516158,-2.240978870509968,-2.037942334872465,-1.0273666471678822,0.7630818720755961,-0.12109577796255717
70915000,0.005624631601169211,0.025346597401753816,-2.3733,30790,0.006520490882543803,0.019688230012978584,-2.169355,30820,True,False,-2.17362687024096,-1.6404092419220253,-1.9505707906125809,-0.7009175752004183,0.8626086137513169,0.38815310378355183
70925000,0.005806478054811457,0.02492538491654647,-2.339428,29118,0.0068736859818855495,0.019264168073281185,-2.086022,29148,True,False,-2.1263794182419966,-1.4392553250482223,-1.8557378989906956,-0.26831181675208926,0.8447400812480319,0.2967251112407025
70935000,0.005851857177640961,0.025585376708755086,-2.352381,28749,0.008652862981772645,0.020338874008626686,-1.863564,28748,True,False,-2.1145889879932986,-1.516178644759676,-1.3780288369994689,0.8865321443785337,0.6762914413377359,-0.5651767260109182
70945000,0.006157572236369083,0.025857087215398443,-2.323486,26704,0.009291134286998202,0.020810315533253444,-1.795219,26704,True,False,-2.035157922534998,-1.34458138365704,-1.2066529780857316,1.24133085030717,0.6627363297273452,-0.634534220422082
70955000,0.006191912219153542,0.025931284615958793,-2.321542,26794,0.009811770146246828,0.0209244792941352,-1.722446,26804,True,False,-2.026235688112732,-1.333036650118936,-1.066862238897646,1.6191165877648424,0.6310698402899354,-0.7965622750264237
70965000,0.00522537901907357,0.025482257960295837,-2.424215,25690,0.00989780972762646,0.020643623501945523,-1.688103,25700,True,False,-2.2773609097572707,-1.9427755526692383,-1.0437606094827032,1.7974010556514053,0.5279328622057317,-1.3242836680082493
70975000,0.005233048013750955,0.02531327127578304,-2.419153,26180,0.009961618785796105,0.020765005001909125,-1.687288,26190,True,False,-2.2753683470724195,-1.9127141117382296,-1.0266278760184668,1.801631956892635,0.5253210473394705,-1.337647551699981
70985000,0.004988308159163987,0.024466820056270093,-2.427587,24880,0.007803466130976296,0.01927332213740458,-1.929652,24890,True,False,-2.3389567993090514,-1.962800676892741,-1.606091909351447,0.5434501796786776,0.6392426231418649,-0.7547445639467275
70995000,0.0054447430651872394,0.024591423216212053,-2.374285,25956,0.008384762612647308,0.01953244773935146,-1.850734,25966,True,False,-2.220365614927688,-1.6462588111272891,-1.4500137917636624,0.9531363933662337,0.6493616237834287,-0.7029686324298055
71005000,0.005887601029850168,0.024947262998954663,-2.329809,25829,0.009247143680160847,0.020265908092642,-1.763212,25863,True,False,-2.105301999395573,-1.3821314609005764,-1.2184644569492913,1.4074884650654964,0.6366940142264295,-0.767785041494183
71015000,0.006484330731563639,0.025317685247229483,-2.268641,27161,0.008760430777716492,0.02077046262180548,-1.875351,27195,True,False,-1.9502593390997067,-1.0188761825781654,-1.3491468815200198,0.8253424107216336,0.7401840041996034,-0.23825739115203037
71025000,0.006699611151130961,0.025270645332084715,-2.241258,27764,0.007891457252814444,0.020455651296622666,-1.992094,27803,True,False,-1.8943250545090689,-0.8562581586718323,-1.5824662912822358,0.21929565783222324,0.8489700870826592,0.31836879920631544
71035000,0.007488303531779073,0.025737648175131835,-2.162606,28824,0.007817629733568929,0.020906905657762532,-2.030714,28863,True,False,-1.6894065386389172,-0.3891715422937512,-1.6022889817566248,0.018808043186470773,0.9578739064123581,0.8755974121174777
71045000,0.006921743392142716,0.025485075063947007,-2.221725,30494,0.006977476959355452,0.020274714800379918,-2.127374,30533,True,False,-1.8366105256611622,-0.7402585289394285,-1.8278700193511512,-0.4829820353132283,0.9920123609812845,1.0502737807100517
71055000,0.0075178789577092795,0.025457636905337068,-2.149444,31047,0.006385969148525054,0.01971107970501095,-2.192761,31052,True,False,-1.681722234166665,-0.31100704495397313,-1.98668987903358,-0.82242490581664,1.177249495395019,1.9980773757016461
71065000,0.008019377762543663,0.026137637286586364,-2.114382,30633,0.007126612939025983,0.019855263905209555,-2.079381,30636,True,False,-1.5514225212255208,-0.10278613584234007,-1.7878270056644447,-0.23383646074840272,1.1252719673645832,1.7321237477644464
71075000,0.007730065646610764,0.026445024788694753,-2.158606,29933,0.007630380888874071,0.020071799886640217,-2.010505,29993,True,False,-1.6265917644880268,-0.3654169465363348,-1.6525653005061356,0.12371882009936527,1.0130641915768641,1.1579897674790898
71085000,0.006865812901673713,0.02668342090249854,-2.26532,29097,0.008168689542819905,0.02048214994683952,-1.949942,29157,True,False,-1.8511424184244465,-0.9991539294505696,-1.5080294155691432,0.4381189082865922,0.8405035918776725,0.2750482489415816
71095000,0.007006665701622703,0.027350059403817285,-2.268707,27978,0.008637680403910655,0.021113006601013343,-1.916521,28026,True,False,-1.8145459615168955,-1.0192681334081621,-1.3821053594756025,0.6116170069162066,0.8111744558701754,0.12497974008733288
